id,configuration,method,horizon,beta1,beta2,lr,seed,loss,jobId,tokens,startTokens,incrementalTokens,recipeIdentity,source,finalWeights,workerWeights,finalState
sync-wsd-h120--0.002--0.9--0.98--s44,sync-wsd-h120--0.002--0.9--0.98,sync,120,0.9,0.98,0.002,44,3.3560097341079382,2461552,2448424960,1458831360,989593600,79e7048281e5d51fbff5c98b29e57ce6052e170049fc2d31d6fe609447dbb200,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.98-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.98-lr-0.002-s44/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.9--0.999--s42,sync-wsd-h120--0.003--0.9--0.999,sync,120,0.9,0.999,0.003,42,3.3505589714755843,2461553,2448424960,1458831360,989593600,5d9de60c4339178f8dba4408fff8face1812b8349e9ee188c7f567cb1772b615,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.003-s42/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.9--0.999--s43,sync-wsd-h120--0.003--0.9--0.999,sync,120,0.9,0.999,0.003,43,3.3500551367449667,2461554,2448424960,1458831360,989593600,1de442cfa5ee313630365e69acc0df9f29d10a1495446caa77d00d874b5dc872,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.003-s43/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.9--0.999--s44,sync-wsd-h120--0.003--0.9--0.999,sync,120,0.9,0.999,0.003,44,3.350563310440662,2461555,2448424960,1458831360,989593600,fb69e174dda123e8dce12f0ed96c3f9773f75894f42825bd9327097db7b0f9e0,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.003-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.003-s44/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.9--0.999--s42,sync-wsd-h120--0.002--0.9--0.999,sync,120,0.9,0.999,0.002,42,3.353615725642847,2461556,2448424960,1458831360,989593600,851ff4781d03ef4df9a3d6e9de4a0af53afd894828008e2909a355f8507f5095,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.002-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.002-s42/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.9--0.999--s43,sync-wsd-h120--0.002--0.9--0.999,sync,120,0.9,0.999,0.002,43,3.3500319262251748,2461557,2448424960,1458831360,989593600,9324a71daee969af51a0e006c6c18a308ebc49d9d426e66d2b364dc83500f4b8,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.002-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.002-s43/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.9--0.999--s44,sync-wsd-h120--0.002--0.9--0.999,sync,120,0.9,0.999,0.002,44,3.3538007354347514,2461558,2448424960,1458831360,989593600,b927c62af4c3b1d479bc828d23b03c370c13a90ae9d07aefd5743ff07e4a1122,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.9-b2-0.999-lr-0.002-s44/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.95--0.9--s42,sync-wsd-h120--0.003--0.95--0.9,sync,120,0.95,0.9,0.003,42,3.347097920415326,2461559,2448424960,1458831360,989593600,f5bdffede29907151712f3d116494eb8738fbf9aa71abd412c97e6c45712b66c,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.95--0.9--s43,sync-wsd-h120--0.003--0.95--0.9,sync,120,0.95,0.9,0.003,43,3.3516200603362734,2461560,2448424960,1458831360,989593600,86f77c96222b09e31869ab0b4ecf0dd889917f31bb3a90bbf8a735fbb4a9cd11,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.95--0.9--s44,sync-wsd-h120--0.003--0.95--0.9,sync,120,0.95,0.9,0.003,44,3.353726081056074,2461561,2448424960,1458831360,989593600,24f65db8a35e4dc278e9bf70200b5f5e9cde065ce3275728f994547d64514669,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.9--s42,sync-wsd-h120--0.002--0.95--0.9,sync,120,0.95,0.9,0.002,42,3.348942577352643,2461562,2448424960,1458831360,989593600,5fd83c340a2af6b98372cbfc076970e0e217376c0f8f6b3d658339387ac44fa1,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.9--s43,sync-wsd-h120--0.002--0.95--0.9,sync,120,0.95,0.9,0.002,43,3.352916446734371,2461563,2448424960,1458831360,989593600,408ae6b36e36352c63407fa97274e1a8f2fc1146de32a9cbef9c4e1292d30021,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.9--s44,sync-wsd-h120--0.002--0.95--0.9,sync,120,0.95,0.9,0.002,44,3.3537109313600366,2461564,2448424960,1458831360,989593600,11d66426e6961c59da6f7420074a2c0fca0dd52221ad92773acf0a2f499c4445,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.95--0.98--s42,sync-wsd-h120--0.003--0.95--0.98,sync,120,0.95,0.98,0.003,42,3.340056066217504,2461565,2448424960,1458831360,989593600,0df5f00389d8db3faa01e1d498ad5afb378b3a037ca53246167f332986851a1d,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.003-s42/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.95--0.98--s43,sync-wsd-h120--0.003--0.95--0.98,sync,120,0.95,0.98,0.003,43,3.34416150046102,2461566,2448424960,1458831360,989593600,179e6cf55329a778c1fd076e5900699a117963dbd26fbd91da71971f38641593,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.003-s43/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.95--0.98--s44,sync-wsd-h120--0.003--0.95--0.98,sync,120,0.95,0.98,0.003,44,3.344916610736368,2461567,2448424960,1458831360,989593600,bfa888f0f8be12dcebdc78f9997c195f29eeb1f6b8ead2fa0c306fe655aedcf8,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.003-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.003-s44/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.98--s42,sync-wsd-h120--0.002--0.95--0.98,sync,120,0.95,0.98,0.002,42,3.3428652603456044,2461568,2448424960,1458831360,989593600,ca74eeffa1309f84eae15331922196dfe7300b4dce96c52ae4e7fed76ad97a0e,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.002-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.002-s42/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.98--s43,sync-wsd-h120--0.002--0.95--0.98,sync,120,0.95,0.98,0.002,43,3.351132205130257,2461569,2448424960,1458831360,989593600,e34d1a33d6f759d6f390c5b6ef53ee349cdd9f95abbc42a03810a61a7d18ecc6,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.002-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.002-s43/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.98--s44,sync-wsd-h120--0.002--0.95--0.98,sync,120,0.95,0.98,0.002,44,3.3427909079978417,2461570,2448424960,1458831360,989593600,d11cd4a00bda5016533ea67044ec83a768d288ef2b0763c834bc0ed5ae0c399b,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.98-lr-0.002-s44/attempt-001/final.safetensors,[],
sync-wsd-h120--0.003--0.95--0.999--s42,sync-wsd-h120--0.003--0.95--0.999,sync,120,0.95,0.999,0.003,42,3.3358776806003805,2461571,2448424960,1458831360,989593600,b7c465db5c2e8407b878538541c8b36ac874bd9de262b682d4a2bc1376a6834a,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s42/attempt-001/final.safetensors,[],/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s42/attempt-001/final.pt
sync-wsd-h120--0.003--0.95--0.999--s43,sync-wsd-h120--0.003--0.95--0.999,sync,120,0.95,0.999,0.003,43,3.342626461286864,2461572,2448424960,1458831360,989593600,5ae69c1395311365e60244b94ec1edad2f1d9e1795234f0cf2478b8af5dcc180,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s43/attempt-001/final.safetensors,[],/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s43/attempt-001/final.pt
sync-wsd-h120--0.003--0.95--0.999--s44,sync-wsd-h120--0.003--0.95--0.999,sync,120,0.95,0.999,0.003,44,3.3389874721956683,2461573,2448424960,1458831360,989593600,84c3092ed4e4a0c32ec5f2f1b7c260bfc60da483835f5dca951fc5d86fed2299,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s44/attempt-001/final.safetensors,[],/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.003-s44/attempt-001/final.pt
sync-wsd-h120--0.002--0.95--0.999--s42,sync-wsd-h120--0.002--0.95--0.999,sync,120,0.95,0.999,0.002,42,3.3372535258342455,2461574,2448424960,1458831360,989593600,d2f482a3e2d0182a43255ef0a86e2682d60bfe98a21ec1b4c32d4d7ca8c2bdb8,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.002-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.002-s42/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.999--s43,sync-wsd-h120--0.002--0.95--0.999,sync,120,0.95,0.999,0.002,43,3.344210140111933,2461575,2448424960,1458831360,989593600,42a550ef7dc3bf3186f508f9727fb9647c7924ad44e936583beae470cf9e964e,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.002-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.002-s43/attempt-001/final.safetensors,[],
sync-wsd-h120--0.002--0.95--0.999--s44,sync-wsd-h120--0.002--0.95--0.999,sync,120,0.95,0.999,0.002,44,3.3385842410922026,2461576,2448424960,1458831360,989593600,03a0deac21eb5680d309131f90d4177fa7c69de3bab1a59b0d02e8c2976e024e,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-120/b1-0.95-b2-0.999-lr-0.002-s44/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.9--s42,sync-wsd-h160--0.003--0.9--0.9,sync,160,0.9,0.9,0.003,42,3.3454572941441034,2462419,3264610304,2203582464,1061027840,a984d2033c5db528d67fa7b73e715c0812cd76b5c967747cf7195bd046d42ee3,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.003-s42/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.9--s43,sync-wsd-h160--0.003--0.9--0.9,sync,160,0.9,0.9,0.003,43,3.341659362961695,2462420,3264610304,2203582464,1061027840,46631432aa9befeb8ed70754a6b2ec4de797c5e98aebc271dc140c771d963543,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.003-s43/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.9--s44,sync-wsd-h160--0.003--0.9--0.9,sync,160,0.9,0.9,0.003,44,3.344833484559326,2462421,3264610304,2203582464,1061027840,65a49504fa3a36ad6b04ee10e6143ee4feca1c8372f694a6f6b579cce50a0bf5,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.003-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.003-s44/attempt-001/final.safetensors,[],
sync-wsd-h160--0.002--0.9--0.9--s42,sync-wsd-h160--0.002--0.9--0.9,sync,160,0.9,0.9,0.002,42,3.3511317501123843,2462422,3264610304,2203582464,1061027840,62572c7f0f9288f3bfc57b95e8228074048c84ceab67e0a6715f36db2c04fccd,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.002-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.002-s42/attempt-001/final.safetensors,[],
sync-wsd-h160--0.002--0.9--0.9--s43,sync-wsd-h160--0.002--0.9--0.9,sync,160,0.9,0.9,0.002,43,3.344096787293426,2462423,3264610304,2203582464,1061027840,15e90b835282af221334b5852cdccfe393b7a97e4bd9ffc65f46e2dd077b254f,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.002-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.002-s43/attempt-001/final.safetensors,[],
sync-wsd-h160--0.002--0.9--0.9--s44,sync-wsd-h160--0.002--0.9--0.9,sync,160,0.9,0.9,0.002,44,3.3467681063344408,2462424,3264610304,2203582464,1061027840,e2931c61a19b774342c3ee6f121993af3d247d8993362aa4911da74117d3ca06,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.9-lr-0.002-s44/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.98--s42,sync-wsd-h160--0.003--0.9--0.98,sync,160,0.9,0.98,0.003,42,3.3353408910110067,2462425,3264610304,2203582464,1061027840,8363fd14adb7c19c4d2f8cbbf2f80aa2b3737ad0296e6fa0898eb6286aefc393,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.003-s42/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.98--s43,sync-wsd-h160--0.003--0.9--0.98,sync,160,0.9,0.98,0.003,43,3.329703427837872,2462426,3264610304,2203582464,1061027840,e3f075b58362aabf76cc5787bc35f6542096549af65a351fde56847c0e1f9b13,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.003-s43/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.98--s44,sync-wsd-h160--0.003--0.9--0.98,sync,160,0.9,0.98,0.003,44,3.333176981799873,2462427,3264610304,2203582464,1061027840,27aee36d77786b54a3adf62653b5790b61e89f0560bd21d5124e8e4fd7425575,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.003-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.003-s44/attempt-001/final.safetensors,[],
sync-wsd-h160--0.002--0.9--0.98--s42,sync-wsd-h160--0.002--0.9--0.98,sync,160,0.9,0.98,0.002,42,3.332162405103496,2462428,3264610304,2203582464,1061027840,9cabb5e606835305ff57e13aac69477f486463416ea7937a4f1c645b287c5e84,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.002-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.002-s42/attempt-001/final.safetensors,[],
sync-wsd-h160--0.002--0.9--0.98--s43,sync-wsd-h160--0.002--0.9--0.98,sync,160,0.9,0.98,0.002,43,3.3273526546602206,2462429,3264610304,2203582464,1061027840,a5cb379de5fd2d960d75b134648b1a33223d7443acb176cd30f3413be60fc7c6,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.002-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.002-s43/attempt-001/final.safetensors,[],
sync-wsd-h160--0.002--0.9--0.98--s44,sync-wsd-h160--0.002--0.9--0.98,sync,160,0.9,0.98,0.002,44,3.3324995921913207,2462430,3264610304,2203582464,1061027840,b1103c60c8ccb4fb2e8826de46f48ddd72e7e59bd5b57cc86803915cd89207ba,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.98-lr-0.002-s44/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.999--s42,sync-wsd-h160--0.003--0.9--0.999,sync,160,0.9,0.999,0.003,42,3.3288749161129143,2462431,3264610304,2203582464,1061027840,9a9935237f12cf74143188f32d5dce737f4c75b6c907e2a25037497f3f5633ba,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.999-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.999-lr-0.003-s42/attempt-001/final.safetensors,[],
sync-wsd-h160--0.003--0.9--0.999--s43,sync-wsd-h160--0.003--0.9--0.999,sync,160,0.9,0.999,0.003,43,3.326803840448947,2462432,3264610304,2203582464,1061027840,dcedb75f9a23ef031fcaf5361d3e516a75fc8157aab00b01d6f935878fe61292,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.999-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/sync-wsd-20m-horizon-tuning/experiments/horizon-160/b1-0.9-b2-0.999-lr-0.003-s43/attempt-001/final.safetensors,[],
